receiver,method,scope,budget,probability_variant,macro_f1,accuracy,balanced_accuracy,ece,adaptive_ece,nll,brier,mean_confidence,mean_correctness,confidence_accuracy_gap,entropy
19-2,P0,primary,128,raw,0.8154172289560421,0.8186215753424658,0.8186354773527398,0.0742487658287258,0.0734495442705101,0.61692228678775,0.2771905475352259,0.8915232121778576,0.8186215753424658,0.0729016368353917,0.3003928497690032
19-2,P0,primary,128,source_temperature,0.8154172289560421,0.8186215753424658,0.8186354773527398,0.0298572764976099,0.0294472131243661,0.5428729588854238,0.266814561026729,0.807428963010385,0.8186215753424658,-0.0111926123320807,0.5678937884591315
19-2,P0_WIDE,primary,128,raw,0.8514618936143586,0.8544520547945206,0.8544826929774093,0.0638811529945735,0.0620853197556754,0.536768065159247,0.2270183235736105,0.9152877877160192,0.8544520547945206,0.0608357329214986,0.2355503793094158
19-2,P1,primary,128,raw,0.8278188088208782,0.8311215753424657,0.8311819003723027,0.0872363671571118,0.0868978220688766,0.6866420850205458,0.2676675368496796,0.9180139748889902,0.8311215753424657,0.0868923995465244,0.2250726738843777
19-2,P2,primary,128,raw,0.8011520247371573,0.8055650684931507,0.8056556406116637,0.1085189715774142,0.1083155114529016,0.775893080993575,0.3080215868756948,0.913878079122953,0.8055650684931507,0.1083130106298023,0.2327937035792902
19-2,P2,primary,128,source_temperature,0.8011520247371573,0.8055650684931507,0.8056556406116637,0.0499077343649572,0.0492871737228588,0.5934909062798008,0.2879059210805737,0.8041063492835118,0.8055650684931507,-0.0014587192096388,0.5817934891525656
19-2,P2_MISMATCHED_RX,primary,128,raw,0.7618269721563592,0.764126712328767,0.7644645797825695,0.1452203840355401,0.1446585751668078,0.987303327048356,0.3783522894673917,0.9087829253553374,0.764126712328767,0.1446562130265703,0.2422969855478912
19-2,P2_NULL,primary,128,raw,0.7608673202786973,0.7629280821917808,0.7632860389549878,0.1300367463195109,0.1284701516347847,0.9240584022934186,0.3761035715167865,0.8911008907335314,0.7629280821917808,0.1281728085417504,0.2986776157141101
19-2,P2_SHUFFLED,primary,128,raw,0.764738454004253,0.7672945205479451,0.7675789042653647,0.1406298068907009,0.1404841384206171,0.9309975619941204,0.369519090333244,0.90777789219155,0.7672945205479451,0.1404833716436047,0.2442645915207137
19-2,RX_NORM,primary,128,raw,0.8178627517490075,0.8200770547945206,0.82021346845025,0.0736388633665564,0.0725028482150949,0.63281494877886,0.2770365723483047,0.8924916774646876,0.8200770547945206,0.0724146226701671,0.2985657785669398
19-2,SAR_GN,primary,128,raw,0.8154172289560421,0.8186215753424658,0.8186354773527398,0.0742487658287258,0.0734495442705101,0.61692228678775,0.2771905475352259,0.8915232121778576,0.8186215753424658,0.0729016368353917,0.3003928497690032
19-2,SAR_GN,primary,128,source_temperature,0.8154172289560421,0.8186215753424658,0.8186354773527398,0.0298572764976099,0.0294472131243661,0.5428729588854238,0.266814561026729,0.807428963010385,0.8186215753424658,-0.0111926123320807,0.5678937884591315
19-2,SOURCE_NORM,primary,128,raw,0.8178741463236856,0.8203339041095891,0.8204594175817335,0.0730767306361398,0.0720841401920028,0.6247409052047475,0.2750220826513485,0.8923146079932275,0.8203339041095891,0.0719807038836385,0.2991832525300283
19-2,SUP_FT_FULL_128,primary,128,raw,0.9242378979798676,0.92388698630137,0.9239659701344014,0.0172379648708419,0.016035018268054,0.2431431298346846,0.1153931618258353,0.931371444735472,0.92388698630137,0.007484458434102,0.2033849985134123
19-2,SUP_FT_HEAD_128,primary,128,raw,0.842314740840773,0.8435359589041095,0.8435761091245654,0.0552109956843395,0.0550276373908536,0.5026071467566052,0.2382260198296084,0.8951061018678832,0.8435359589041095,0.0515701429637735,0.2943114949302801
19-2,T3A,primary,128,raw,0.8421375766942159,0.8455051369863014,0.8454551305815649,0.1449990617053915,0.1447908383111584,0.5569927650815015,0.2626327931452319,0.7007142986751429,0.8455051369863014,-0.1447908383111584,0.8914818349714141
19-2,T3A,primary,128,source_temperature,0.8421375766942159,0.8455051369863014,0.8454551305815649,0.0492548811552469,0.0490115149545403,0.4746811457816797,0.2334510371497855,0.8094526056047708,0.8455051369863014,-0.0360525313815304,0.56725203082641
19-20,DG_CORAL,primary,128,raw,0.7753403090873465,0.7855545617173524,0.7939824870901054,0.1178549499305928,0.1166087025313343,0.7635900928728604,0.3342460750292194,0.9021355954527002,0.7855545617173524,0.1165810337353477,0.2748235572919253
19-20,DG_DANN,primary,128,raw,0.7917199461185851,0.7990161001788909,0.8068108389239441,0.1020244761734987,0.1013854735352645,0.6666586315318278,0.3085903914418357,0.9003979726019773,0.7990161001788909,0.1013818724230864,0.2831860949594437
19-20,DG_GROUPDRO,primary,128,raw,0.7479477582711287,0.7570661896243291,0.7663942080846341,0.1193185615005081,0.1192855509687781,0.7771479180314469,0.366371294736358,0.8762890440773399,0.7570661896243291,0.1192228544530106,0.3469409538064505
19-20,EMB_STD,primary,128,raw,0.804860361496879,0.8078264758497316,0.8151017354834661,0.1202321608012712,0.1199985316179839,0.8841652892010723,0.3168914443603148,0.9278250074677156,0.8078264758497316,0.1199985316179839,0.2023926207577413
19-20,EMB_STD,primary,128,source_temperature,0.804860361496879,0.8078264758497316,0.8151017354834661,0.0511243556336985,0.052088826068681,0.6219043702432524,0.2965030851870488,0.8009697816210654,0.8078264758497316,-0.0068566942286661,0.622618729790134
19-20,P0,primary,128,raw,0.7888767659672185,0.7950357781753131,0.8031269829082046,0.119236279853448,0.1182950721497186,0.7808843598026465,0.3287541897593214,0.913308976033506,0.7950357781753131,0.1182731978581928,0.2457904943869852
19-20,P0,primary,128,source_temperature,0.7888767659672185,0.7950357781753131,0.8031269829082046,0.0534393522067472,0.0536394530642863,0.6107943819442946,0.3026239333750797,0.7939943844866385,0.7950357781753131,-0.0010413936886745,0.6408663636381088
19-20,P0_WIDE,primary,128,raw,0.7390066052654588,0.751788908765653,0.7614548626408679,0.1741065600557063,0.1735531121652326,1.1521858883221214,0.4143745690610892,0.9253405986830244,0.751788908765653,0.1735516899173716,0.2099803386964006
19-20,P1,primary,128,raw,0.7523717256246621,0.7605992844364937,0.7697027914165256,0.1721884082176444,0.1711436786204043,1.2312353537071363,0.4078513415090541,0.931742963056898,0.7605992844364937,0.1711436786204043,0.1889726384057639
19-20,P2,primary,128,raw,0.7783328889910834,0.783273703041145,0.7914877473898562,0.1616920908456518,0.1607096536121662,1.2352059705893772,0.37588476239862,0.943983356653311,0.783273703041145,0.1607096536121662,0.1527074083170169
19-20,P2,primary,128,source_temperature,0.7783328889910834,0.783273703041145,0.7914877473898562,0.0408311952135584,0.0436372992350707,0.6981023429587819,0.3351051771320817,0.7984788845511117,0.783273703041145,0.0152051815099667,0.6248988161108696
19-20,P2_MISMATCHED_RX,primary,128,raw,0.7617721195653275,0.7713327370304114,0.780004529991469,0.170791266332772,0.1700679955034381,1.2615569927292334,0.3918762153752196,0.9414007214659388,0.7713327370304114,0.1700679844355274,0.1578536190907345
19-20,P2_NULL,primary,128,raw,0.7595332030904461,0.7689624329159213,0.7779806781939784,0.1543173717178257,0.1523806469611597,1.1423858192755905,0.3883619992601109,0.9200479629081348,0.7689624329159213,0.1510855299922136,0.2219324547409344
19-20,P2_SHUFFLED,primary,128,raw,0.7626448110021442,0.7726744186046511,0.781366635319382,0.1711735132115364,0.1705021227475036,1.276232563493776,0.3913325901751948,0.9431765298044212,0.7726744186046511,0.17050211119977,0.1536063784397032
19-20,RX_NORM,primary,128,raw,0.7851927771656879,0.7949016100178892,0.8029947925797923,0.1174715177877431,0.1172870428782882,0.7731901938491464,0.3220705887247744,0.9121376355107014,0.7949016100178892,0.1172360254928123,0.2448599379778258
19-20,SAR_GN,primary,128,raw,0.7888767659672185,0.7950357781753131,0.8031269829082046,0.119236279853448,0.1182950721497186,0.7808843598026465,0.3287541897593214,0.913308976033506,0.7950357781753131,0.1182731978581928,0.2457904943869852
19-20,SAR_GN,primary,128,source_temperature,0.7888767659672185,0.7950357781753131,0.8031269829082046,0.0534287036931695,0.0536255710059585,0.6107857330897138,0.3026207363172123,0.7939469941738398,0.7950357781753131,-0.0010887840014732,0.6410158550449288
19-20,SOURCE_NORM,primary,128,raw,0.7899740909931285,0.7995080500894455,0.8074486784346343,0.1155162014706936,0.1150095820440269,0.7550094256160834,0.3158125569104832,0.9145006704589016,0.7995080500894455,0.1149926203694561,0.2398424102084305
19-20,SUP_FT_FULL_128,primary,128,raw,0.9597796400462,0.9591681574239712,0.9602110305347336,0.0143160784080597,0.0134161396528559,0.1299475704083906,0.06404255114525,0.947151265889806,0.9591681574239712,-0.0120168915341652,0.163824152592646
19-20,SUP_FT_HEAD_128,primary,128,raw,0.8155937301221995,0.8168157423971378,0.8238924241044401,0.0982175195339754,0.0982284401071946,0.6675585174521507,0.2939708549427774,0.9125684104553275,0.8168157423971378,0.0957526680581898,0.2486762709912874
19-20,T3A,primary,128,raw,0.7930201522330601,0.7974508050089446,0.805684972149151,0.0635986603336652,0.0638686615094036,0.5791904742634605,0.2944183197618032,0.7721328298519624,0.7974508050089446,-0.0253179751569821,0.6984867142340302
19-20,T3A,primary,128,source_temperature,0.7930201522330601,0.7974508050089446,0.805684972149151,0.0578375639451057,0.0579542297652743,0.5774743995096105,0.2968965562864837,0.8131592571275046,0.7974508050089446,0.01570845211856,0.5677627295019321
2-1,DG_CORAL,primary,128,raw,0.7882015765647779,0.7981592465753425,0.798092685230819,0.125327778074329,0.1251568902488032,0.7736328410400577,0.3275437918124281,0.9233161368241458,0.7981592465753425,0.1251568902488032,0.2115167807633308
2-1,DG_DANN,primary,128,raw,0.8032999607879331,0.8097602739726029,0.809618812683621,0.09787168092324,0.0973410535635656,0.7037880285417013,0.3004089559189301,0.9071013275361683,0.8097602739726029,0.0973410535635656,0.2566990170131066
2-1,DG_GROUPDRO,primary,128,raw,0.753853092106276,0.760873287671233,0.7608470897454672,0.1065559585406508,0.1056615452135415,0.7482596206997422,0.3681949014026849,0.8653683948515569,0.760873287671233,0.104495107180324,0.3749739773369204
2-1,EMB_STD,primary,128,raw,0.8081348642363999,0.8132277397260275,0.8130749306446866,0.1169927682791364,0.1163889340278118,0.7062134803184767,0.3012369685395687,0.92961092307934,0.8132277397260275,0.1163831833533126,0.1905520463237777
2-1,EMB_STD,primary,128,source_temperature,0.8081348642363999,0.8132277397260275,0.8130749306446866,0.0381129467389675,0.0380717591148527,0.5351965294145433,0.272610363252881,0.8406979080922227,0.8132277397260275,0.0274701683661952,0.4884908825505742
2-1,P0,primary,128,raw,0.7815436350685817,0.7923801369863014,0.7922137133776828,0.1388234504536815,0.1383746923445022,0.8335276896835577,0.3425024975223359,0.9307512040058636,0.7923801369863014,0.1383710670195622,0.1872115954062301
2-1,P0,primary,128,source_temperature,0.7815436350685817,0.7923801369863014,0.7922137133776828,0.0591179737555307,0.0602141261325347,0.6124046196303295,0.3103098575395707,0.8487088631702336,0.7923801369863014,0.0563287261839322,0.4655939128200071
2-1,P0_WIDE,primary,128,raw,0.811689622612621,0.8166523972602739,0.8165820009201464,0.1108058864467662,0.1100772783147451,0.7071047763618743,0.296928029869506,0.9267295482619474,0.8166523972602739,0.1100771510016734,0.195842928181227
2-1,P1,primary,128,raw,0.8051980105827463,0.8089469178082191,0.8089160705949668,0.1409183929023677,0.1408174223406878,0.929770003090542,0.3249462519820545,0.9497639462683504,0.8089469178082191,0.1408170284601311,0.1309934494278046
2-1,P2,primary,128,raw,0.7934914535795883,0.7939640410958904,0.7940748539292102,0.1413517742111564,0.1407359581989274,0.9436677786607364,0.3445162597996588,0.9346993389080138,0.7939640410958904,0.1407352978121234,0.1702215031589603
2-1,P2,primary,128,source_temperature,0.7934914535795883,0.7939640410958904,0.7940748539292102,0.037523978598071,0.0383407318060478,0.5986103041785491,0.3058737570616937,0.8221672836403165,0.7939640410958904,0.028203242544426,0.531062302926974
2-1,P2_MISMATCHED_RX,primary,128,raw,0.7766903134118811,0.7788955479452054,0.7790067434606801,0.1581363958765893,0.157929715005145,1.0806204375668125,0.3737065883995366,0.9368249853192636,0.7788955479452054,0.1579294373740582,0.164978325903202
2-1,P2_NULL,primary,128,raw,0.785957209968501,0.7878424657534246,0.7879542850170542,0.1309246689572369,0.1304390967944764,0.8901762941981118,0.3476243684575497,0.9182630361740362,0.7878424657534246,0.1304205704206115,0.2201922158746903
2-1,P2_SHUFFLED,primary,128,raw,0.7832582335596623,0.7852739726027397,0.7853376141134848,0.1521868506637848,0.1515371593570157,1.0289514346509618,0.3612663973266073,0.9368107841605297,0.7852739726027397,0.1515368115577898,0.1656730796608004
2-1,RX_NORM,primary,128,raw,0.8101722825077073,0.8207191780821917,0.8206026514983991,0.1170572798979813,0.116753211219425,0.7352578840222875,0.2962825156579423,0.9374613715208148,0.8207191780821917,0.116742193438623,0.1727818030872087
2-1,SAR_GN,primary,128,raw,0.7815436350685817,0.7923801369863014,0.7922137133776828,0.1388234504536815,0.1383746923445022,0.8335276896835577,0.3425024975223359,0.9307512040058636,0.7923801369863014,0.1383710670195622,0.1872115954062301
2-1,SAR_GN,primary,128,source_temperature,0.7815436350685817,0.7923801369863014,0.7922137133776828,0.0591179737555307,0.0602141261325347,0.6124046196303295,0.3103098575395707,0.8487088631702336,0.7923801369863014,0.0563287261839322,0.4655939128200071
2-1,SOURCE_NORM,primary,128,raw,0.8116669572329538,0.8221746575342465,0.8220595230685843,0.1174026072778011,0.1166280610882358,0.7342524395542419,0.2957549239636036,0.9388010205126892,0.8221746575342465,0.1166263629784424,0.1697038907699797
2-1,SUP_FT_FULL_128,primary,128,raw,0.94068813598835,0.9406678082191782,0.9407910133943131,0.012681484246652,0.0106758012385299,0.1683643797119086,0.0882053032537186,0.9440848708599296,0.9406678082191782,0.0034170626407514,0.1599934925265907
2-1,SUP_FT_HEAD_128,primary,128,raw,0.8172154578700273,0.8199486301369863,0.8198603585852604,0.1020127269809376,0.1015251378362922,0.5902082528517958,0.2815731905604377,0.9214114853295764,0.8199486301369863,0.1014628551925902,0.213315989095998
2-1,T3A,primary,128,raw,0.7976643600640927,0.805265410958904,0.8051414122755312,0.0463254491249992,0.0463800359925586,0.5474092175921965,0.2823880861079985,0.7763157271639738,0.805265410958904,-0.0289496837949303,0.6490644823033171
2-1,T3A,primary,128,source_temperature,0.7976643600640927,0.805265410958904,0.8051414122755312,0.0426961739444874,0.0446803524398148,0.5443080871834474,0.28308804407947,0.8120177798168082,0.805265410958904,0.0067523688579041,0.5366564421929952
2-19,DG_CORAL,primary,128,raw,0.8503712354937962,0.8605308219178083,0.8603585114559091,0.0654293482051524,0.0648875113142884,0.5142346234494327,0.2188514760564592,0.9253534795257122,0.8605308219178083,0.064822657607904,0.2127760065904761
2-19,DG_DANN,primary,128,raw,0.8593448611404163,0.8664383561643836,0.8663884642129496,0.0464075602125376,0.0449572192741022,0.4331290583030481,0.2044884356387502,0.9110077693707576,0.8664383561643836,0.0445694132063742,0.2544564724596164
2-19,DG_GROUPDRO,primary,128,raw,0.8015073128157846,0.8169092465753425,0.8168602831533607,0.0588126124329354,0.0576731657201092,0.5532181269269725,0.270156352224665,0.8738516620908902,0.8169092465753425,0.0569424155155477,0.3589117906608156
2-19,EMB_STD,primary,128,raw,0.8848731007075041,0.8907106164383561,0.8905150540858984,0.0489098835213441,0.0489593684303331,0.3930608089954436,0.1698969344131039,0.9391914334696756,0.8907106164383561,0.0484808170313194,0.1734412164740799
2-19,EMB_STD,primary,128,source_temperature,0.8848731007075041,0.8907106164383561,0.8905150540858984,0.0458113201107736,0.0452333867701868,0.3572099039793303,0.1684308749062451,0.8483698894493337,0.8907106164383561,-0.0423407269890224,0.4896942538325648
2-19,P0,primary,128,raw,0.8559862142546809,0.8653253424657533,0.8651606684338784,0.0651215094600944,0.0646093237341368,0.4806219959402414,0.2088692977476108,0.9296924002736502,0.8653253424657533,0.0643670578078966,0.1973704470390233
2-19,P0,primary,128,source_temperature,0.8559862142546809,0.8653253424657533,0.8651606684338784,0.0270074156140991,0.0309435999120421,0.4148490681463391,0.2000798910048749,0.8533460375671706,0.8653253424657533,-0.0119793048985827,0.465823781481151
2-19,P0_WIDE,primary,128,raw,0.8485835554649904,0.8562071917808218,0.8561495876321074,0.0810534496957512,0.08054547379023,0.4972069696360018,0.222733334816193,0.9366363266329856,0.8562071917808218,0.0804291348521635,0.1744459145964481
2-19,P1,primary,128,raw,0.8799394687282918,0.8863869863013699,0.8863673223904968,0.0665949736517688,0.0657892353743417,0.4051127815886406,0.1825759529020465,0.9521432095870684,0.8863869863013699,0.0657562232856983,0.1301172257439843
2-19,P2,primary,128,raw,0.8569950966345055,0.8643407534246575,0.8641944786049564,0.0816030844688824,0.0814882835347766,0.5152223345044267,0.2180839837241024,0.9458050331024276,0.8643407534246575,0.0814642796777699,0.1462969705853656
2-19,P2,primary,128,source_temperature,0.8569950966345055,0.8643407534246575,0.8641944786049564,0.0284273134248868,0.0265635567336689,0.3954240884359111,0.1983961525406316,0.8491209549241721,0.8643407534246575,-0.0152197985004856,0.4741425020234347
2-19,P2_MISMATCHED_RX,primary,128,raw,0.8411227617456817,0.850470890410959,0.8503744560332211,0.0975892979083965,0.0968472236607938,0.6082156858052274,0.242594359646835,0.9473108548996332,0.850470890410959,0.0968399644886743,0.1418580262040741
2-19,P2_NULL,primary,128,raw,0.8122228238253989,0.8244006849315069,0.8242974388997852,0.1075464073173089,0.1072331330560351,0.6910697892330315,0.2837781860307821,0.9316328007689588,0.8244006849315069,0.1072321158374519,0.1874659190948777
2-19,P2_SHUFFLED,primary,128,raw,0.8424960194016844,0.850984589041096,0.8508623852921515,0.095598461429193,0.0946389020344063,0.6139530580241777,0.2449410669844413,0.9456228205946924,0.850984589041096,0.0946382315535965,0.1464463244430977
2-19,RX_NORM,primary,128,raw,0.8414187671647385,0.8532534246575342,0.8531794693543885,0.070282951349469,0.0700985753500502,0.5210117971530502,0.2270593193289037,0.9232026669030932,0.8532534246575342,0.069949242245559,0.2133725892911059
2-19,SAR_GN,primary,128,raw,0.8559862142546809,0.8653253424657533,0.8651606684338784,0.0651215094600944,0.0646093237341368,0.4806219959402414,0.2088692977476108,0.9296924002736502,0.8653253424657533,0.0643670578078966,0.1973704470390233
2-19,SAR_GN,primary,128,source_temperature,0.8559862142546809,0.8653253424657533,0.8651606684338784,0.0269565365639483,0.0309383571616709,0.4148503474065607,0.200079644806819,0.8533124275429331,0.8653253424657533,-0.0120129149228202,0.4659362683421754
2-19,SOURCE_NORM,primary,128,raw,0.8551224121110653,0.8658818493150685,0.8658167378594095,0.061841742533629,0.0612915007754752,0.4856552838555853,0.2087601193072586,0.92690443903565,0.8658818493150685,0.0610225897205815,0.2041427121038193
2-19,SUP_FT_FULL_128,primary,128,raw,0.9628470203253756,0.963013698630137,0.963023479944502,0.010113634255855,0.0089284123138409,0.1118393276553593,0.0559972040327691,0.9594573442250084,0.963013698630137,-0.0035563544051288,0.1255712981626942
2-19,SUP_FT_HEAD_128,primary,128,raw,0.8984696554264191,0.90201198630137,0.9019135073497724,0.0298468242386636,0.0295010571814563,0.3235021002307165,0.152668321428138,0.9281742387489504,0.90201198630137,0.0261622524475806,0.2106118380777153
2-19,T3A,primary,128,raw,0.8791438729257637,0.8866010273972602,0.8865014242634027,0.118568768441575,0.118418233437234,0.4117429331979016,0.1911534988307959,0.7681827939600263,0.8866010273972602,-0.118418233437234,0.725596679791894
2-19,T3A,primary,128,source_temperature,0.8791438729257637,0.8866010273972602,0.8865014242634027,0.0295338270463495,0.0287395515159805,0.3375861499857151,0.1699329450329792,0.862141532246828,0.8866010273972602,-0.0244594951504321,0.4258082175055098
20-1,DG_CORAL,primary,128,raw,0.9138984416616288,0.9127568493150684,0.912783322358712,0.0314419892355034,0.0307403124518029,0.2643359926784474,0.1315768014291777,0.9427606539322344,0.9127568493150684,0.0300038046171659,0.1621148418334282
20-1,DG_DANN,primary,128,raw,0.9099660402548968,0.9090325342465754,0.909055939240217,0.0283840723380395,0.0285244433789781,0.2695802183106772,0.1367572318375217,0.9363268176827274,0.9090325342465754,0.027294283436152,0.1827016094122493
20-1,DG_GROUPDRO,primary,128,raw,0.8655216584587475,0.8647260273972602,0.8648621554383894,0.0561192455605846,0.0545571074891223,0.3958679173021183,0.2044871107243059,0.9185032862334268,0.8647260273972602,0.0537772588361666,0.2364256346204288
20-1,EMB_STD,primary,128,raw,0.9205036682980908,0.919734589041096,0.9196901837541476,0.031719778570002,0.0311152401418514,0.2455372532670176,0.1231871756684822,0.950342028733496,0.919734589041096,0.0306074396924,0.141144630323732
20-1,EMB_STD,primary,128,source_temperature,0.9205036682980908,0.919734589041096,0.9196901837541476,0.0275764919847975,0.0252553521334589,0.2382818860665702,0.1197725011454191,0.8972835150554838,0.919734589041096,-0.0224510739856121,0.3336626500571522
20-1,P0,primary,128,raw,0.9150194770170662,0.9139126712328768,0.913886298294132,0.0330837314731556,0.0328276426965141,0.2580409999935059,0.1304100100448693,0.9462273154394982,0.9139126712328768,0.0323146442066214,0.1528252604412536
20-1,P0,primary,128,source_temperature,0.9150194770170662,0.9139126712328768,0.913886298294132,0.022613584450943,0.0194407536432367,0.246144313374207,0.1267084258138696,0.9008407319647556,0.9139126712328768,-0.0130719392681211,0.3146031469564504
20-1,P0_WIDE,primary,128,raw,0.9153539535750788,0.914597602739726,0.9145829963479488,0.0393754140225124,0.0382935372238646,0.2954049814622017,0.132565080096831,0.952653028358616,0.914597602739726,0.03805542561889,0.131692149079398
20-1,P1,primary,128,raw,0.9220100503237408,0.922388698630137,0.9224345246521152,0.0425969488382951,0.042596154254287,0.2853250215833628,0.1214185546959665,0.964961736891674,0.922388698630137,0.0425730382615368,0.0956200183280709
20-1,P2,primary,128,raw,0.9279079783077604,0.9273544520547944,0.9273527242075816,0.0320821499113912,0.0318732643544622,0.2523376503629345,0.112743633006708,0.9588968003111292,0.9273544520547944,0.0315423482563346,0.1140857160062164
20-1,P2,primary,128,source_temperature,0.9279079783077604,0.9273544520547944,0.9273527242075816,0.0202494940470011,0.018870141860215,0.2224369828552406,0.1088859832842803,0.9149063097015404,0.9273544520547944,-0.0124481423532541,0.2704259025177861
20-1,P2_MISMATCHED_RX,primary,128,raw,0.9049363768043384,0.904152397260274,0.9041785612352248,0.0495964053348472,0.0489669483582399,0.3529627431555395,0.1522384477605434,0.9530921908956632,0.904152397260274,0.0489397936353893,0.1265209312709067
20-1,P2_NULL,primary,128,raw,0.8813620632560278,0.882234589041096,0.8822401693439229,0.0610571774156534,0.0592297939226439,0.4123173241134577,0.1843604653903849,0.9379347908183014,0.882234589041096,0.0557002017772054,0.1735168962493632
20-1,P2_SHUFFLED,primary,128,raw,0.9062384746127842,0.9056078767123288,0.905647960571861,0.0515338219223825,0.0498667978215962,0.3614212650654815,0.1519809593911783,0.9554003738128416,0.9056078767123288,0.0497924971005126,0.1223381369014837
20-1,RX_NORM,primary,128,raw,0.9255459440265152,0.9247003424657534,0.9247553882776746,0.0281108545158568,0.0261746899307743,0.2391412197957799,0.1168564977695957,0.948810418253152,0.9247003424657534,0.0241100757873987,0.142993797748212
20-1,SAR_GN,primary,128,raw,0.9150194770170662,0.9139126712328768,0.913886298294132,0.0330837314731556,0.0328276426965141,0.2580409999935059,0.1304100100448693,0.9462273154394982,0.9139126712328768,0.0323146442066214,0.1528252604412536
20-1,SAR_GN,primary,128,source_temperature,0.9150194770170662,0.9139126712328768,0.913886298294132,0.0226132570724066,0.0194404081259818,0.2461441257213938,0.1267083948677404,0.9008410774820104,0.9139126712328768,-0.0130715937508661,0.3146018941433109
20-1,SOURCE_NORM,primary,128,raw,0.92601324389228,0.9251712328767124,0.9252294034914031,0.0279686039766577,0.0263545714899234,0.2359839688955834,0.1150255897889846,0.9502000618387932,0.9251712328767124,0.0250288289620808,0.1396441126832668
20-1,SUP_FT_FULL_128,primary,128,raw,0.9478998545173634,0.9478167808219178,0.9478908084773792,0.013952097111726,0.0141626275476221,0.1626611075417528,0.0764623177099472,0.9573392537422478,0.9478167808219178,0.0095224729203299,0.1297542087534548
20-1,SUP_FT_HEAD_128,primary,128,raw,0.9301253053380808,0.9296232876712328,0.9296451255984428,0.0168999246321618,0.0176906146377018,0.1998897817022483,0.1036558334033656,0.94501051005767,0.9296232876712328,0.0153872223864373,0.1543735620722376
20-1,T3A,primary,128,raw,0.926321579072409,0.9255565068493152,0.9255430589012874,0.1169407779006415,0.1165860603614518,0.2996490975621013,0.135143245797267,0.8089704464878633,0.9255565068493152,-0.1165860603614518,0.6022936669563925
20-1,T3A,primary,128,source_temperature,0.926321579072409,0.9255565068493152,0.9255430589012874,0.0243114668114227,0.0235294841629378,0.2143999343987743,0.1112754337648252,0.908262634191784,0.9255565068493152,-0.0172938726575309,0.2749889968372187
20-19,DG_CORAL,primary,128,raw,0.8848621321490565,0.8941352739726028,0.8941237975164944,0.0481802998008589,0.0464748369759484,0.3545347909107849,0.1652903490017477,0.9404456991855412,0.8941352739726028,0.0463104252129384,0.1683958176764889
20-19,DG_DANN,primary,128,raw,0.8979902676144998,0.9076626712328768,0.9077911511467134,0.0390989932958802,0.0388904525375325,0.3122955228227247,0.1446107640981122,0.9445716998527108,0.9076626712328768,0.036909028619834,0.1609631747463313
20-19,DG_GROUPDRO,primary,128,raw,0.8053625248476713,0.8183647260273972,0.8183719751681362,0.070050770368376,0.0691692242169216,0.5248098843446846,0.2634233713420163,0.8868804842437783,0.8183647260273972,0.068515758216381,0.3065281338089861
20-19,EMB_STD,primary,128,raw,0.8913782136402307,0.8988869863013699,0.898940465664522,0.0492571393997497,0.0489046484002307,0.3340011011651255,0.1552386131662357,0.9475789688961352,0.8988869863013699,0.0486919825947651,0.1468244630942227
20-19,EMB_STD,primary,128,source_temperature,0.8913782136402307,0.8988869863013699,0.898940465664522,0.0217396676338976,0.0210581850729961,0.2935059520676306,0.1466614888109819,0.8975907308394143,0.8988869863013699,-0.0012962554619555,0.327267025041707
20-19,P0,primary,128,raw,0.8840335223192637,0.8933647260273971,0.8934439455556589,0.0518749311668415,0.0514999864571919,0.3431624635644325,0.1629117598158704,0.94465861192662,0.8933647260273971,0.0512938858992228,0.1529043192033668
20-19,P0,primary,128,source_temperature,0.8840335223192637,0.8933647260273971,0.8934439455556589,0.0229553522887156,0.0235078462672169,0.3025831599201284,0.1540005735347756,0.8978846600488788,0.8933647260273971,0.0045199340214815,0.3193131738213083
20-19,P0_WIDE,primary,128,raw,0.89197360434519,0.8997003424657535,0.8997094689548643,0.0546919309502237,0.0541169952849972,0.3460261024298593,0.1567945302825706,0.95377480194215,0.8997003424657535,0.0540744594763964,0.1269844940582328
20-19,P1,primary,128,raw,0.8572031649080427,0.8723458904109588,0.8724102425647059,0.0804882267081778,0.0796225900315258,0.4913863705792781,0.2067755443947325,0.9519479217288428,0.8723458904109588,0.0796020313178839,0.1288706964816128
20-19,P2,primary,128,raw,0.8460116198243843,0.8598458904109588,0.8599373494748941,0.0892610407561982,0.0889380229088439,0.556308639400333,0.2260714957550291,0.948782343890722,0.8598458904109588,0.0889364534797631,0.1361217183013945
20-19,P2,primary,128,source_temperature,0.8460116198243843,0.8598458904109588,0.8599373494748941,0.0282856778620825,0.0292630057923268,0.4007306572188766,0.2040853513644012,0.8850518331924295,0.8598458904109588,0.0252059427814705,0.349718529813404
20-19,P2_MISMATCHED_RX,primary,128,raw,0.8253549928734165,0.8414383561643837,0.8415189705903166,0.1041145004523433,0.1038064939378161,0.650456023703127,0.2567634522138905,0.945240863582298,0.8414383561643837,0.1038025074179143,0.1444864637301437
20-19,P2_NULL,primary,128,raw,0.8281048419354595,0.8450770547945206,0.8451114716154036,0.0912988871623034,0.0903002596683545,0.6305175048945421,0.2510004097295503,0.9353554112103142,0.8450770547945206,0.0902783564157937,0.1769975492700871
